Orthogroup	Most_Annotated_Protein	Species
OG0008973_00	LOCUS4322	Laspla
OG0008974_00	G6Z76_0000749	Acrcha
OG0008975_00	G6Z76_0003372	Acrcha
OG0008977_00	G6Z76_0014163	Acrcha
OG0008978_00	LOCUS3294-2	Laspla
OG0008979_00	G6Z76_0011916	Acrcha
OG0008980_00	G6Z76_0009699	Acrcha
OG0008981_00	G6Z76_0010903	Acrcha
OG0008983_00	LOCUS6129	Laspla
OG0008984_00	LOCUS12200	Laspla
OG0008986_00	Chromo-domain_g17753_i1	Acafer
OG0008987_00	LOCUS3975	Laspla
OG0008988_00	LOCUS696-2	Laspla
OG0008989_00	LOCUS12526	Laspla
OG0008990_00	LOCUS4170	Laspla
OG0008991_00	LOCUS10978	Laspla
OG0008992_00	G6Z76_0014261	Acrcha
OG0008993_00	LOCUS6854	Laspla
OG0008994_00	Peptidase_A1_Aspartic_protease_domain_g11118_i1	Plapyg
OG0008995_00	LOCUS3591	Laspla
OG0008996_00	G6Z76_0006085	Acrcha
OG0008997_00	LOCUS5475	Laspla
OG0008998_00	LOCUS3284	Laspla
OG0008999_00	LOCUS8679	Laspla
OG0009000_00	G6Z76_0003908	Acrcha
OG0009001_00	LOCUS8519	Laspla
OG0009004_00	G6Z76_0006489	Acrcha
OG0009005_00	Cytochrome_P450_g06716_i1	Acafer
OG0009006_00	LOCUS5452	Laspla
OG0009007_00	LOCUS13413	Laspla
OG0009008_00	LOCUS78	Laspla
OG0009009_00	LOCUS10277	Laspla
OG0009010_00	G6Z76_0001347	Acrcha
OG0009011_00	LOCUS7465	Laspla
OG0009012_00	LOC126854692	Cathis
OG0009013_00	LOCUS588	Laspla
OG0009014_00	LOCUS5574	Laspla
OG0009016_00	LOCUS7787	Laspla
OG0009017_00	LOCUS2772	Laspla
OG0009018_00	LOCUS5	Laspla
OG0009019_00	HOX_domain_g08378_i2	Acafer
OG0009020_00	LOCUS14735	Laspla
OG0009021_00	LOCUS5640	Laspla
OG0009022_00	LOCUS3727	Laspla
OG0009023_00	LOCUS14416	Laspla
OG0009024_00	LOCUS206	Laspla
OG0009025_00	G6Z76_0013769	Acrcha
OG0009026_00	LOCUS8175	Laspla
OG0009027_00	LOCUS6314	Laspla
OG0009028_00	LOCUS5572	Laspla
OG0009029_00	LOCUS6387	Laspla
OG0009031_00	LOCUS11396	Laspla
OG0009032_00	LOCUS6586	Laspla
OG0009033_00	sex_lethal_g09877_i1	Acafer
OG0009034_00	G6Z76_0007614	Acrcha
OG0009035_00	Peptidase_S1_S6_chymotrypsin_Hap_g05022_i1	Stibic
OG0009036_00	LOCUS386	Laspla
OG0009037_00	LOCUS3443	Laspla
OG0009038_00	LOCUS10328	Laspla
OG0009039_00	G6Z77_0014909	Acrhey
OG0009040_00	LOCUS3852	Laspla
OG0009041_00	LOCUS8053-2	Laspla
OG0009044_00	G6Z76_0005745	Acrcha
OG0009050_00	LOCUS13057	Laspla
OG0009051_00	LOCUS12714	Laspla
OG0009052_00	LOCUS13193	Laspla
OG0009053_00	G6Z76_0007906	Acrcha
OG0009054_00	G6Z77_0005702	Acrhey
OG0009055_00	g06714_i1	Acafer
OG0009056_00	LOCUS641	Laspla
OG0009057_00	LOCUS12259	Laspla
OG0009058_00	LOCUS2629	Laspla
OG0009059_00	LOCUS7781	Laspla
OG0009060_00	LOCUS6029	Laspla
OG0009062_00	LOCUS5670	Laspla
OG0009063_00	LOCUS7634	Laspla
OG0009064_00	LOCUS14584	Laspla
OG0009065_00	LOCUS9356	Laspla
OG0009066_00	G6Z76_0010471	Acrcha
OG0009067_00	G6Z76_0003771	Acrcha
OG0009068_00	G6Z76_0011551	Acrcha
OG0009069_00	LOCUS3188	Laspla
OG0009070_00	G6Z76_0001988	Acrcha
OG0009071_00	LOCUS2367	Laspla
OG0009072_00	Peptidase_S1_S6_chymotrypsin_Hap_g14916_i2	Acafer
OG0009073_00	G6Z76_0002139	Acrcha
OG0009074_00	LOCUS14666	Laspla
OG0009075_00	LOCUS12743	Laspla
OG0009076_00	LOCUS917	Laspla
OG0009077_00	LOCUS13259	Laspla
OG0009078_00	LOCUS9086	Laspla
OG0009079_00	LOCUS8337	Laspla
OG0009080_00	LOCUS7203	Laspla
OG0009081_00	LOCUS11690	Laspla
OG0009082_00	G6Z76_0011611	Acrcha
OG0009083_00	LOCUS3009	Laspla
OG0009084_00	G6Z76_0003166	Acrcha
OG0009085_00	LOCUS7291	Laspla
OG0009086_00	LOCUS8900	Laspla
OG0009087_00	G6Z76_0014316	Acrcha
OG0009088_00	LOCUS14428	Laspla
OG0009089_00	G6Z75_0014542	Acrins
OG0009090_00	LOCUS12584	Laspla
OG0009091_00	LOCUS4676	Laspla
OG0009092_00	G6Z76_0004684	Acrcha
OG0009093_00	ACFW04_005033	Catnig
OG0009095_00	LOCUS12482	Laspla
OG0009096_00	LOCUS8642	Laspla
OG0009097_00	LOCUS13530	Laspla
OG0009100_00	LOCUS11896	Laspla
OG0009101_00	LOCUS5084	Laspla
OG0009102_00	ACFW04_009239	Catnig
OG0009103_00	LOCUS3313	Laspla
OG0009104_00	LOCUS5320	Laspla
OG0009105_00	G6Z76_0001076	Acrcha
OG0009106_00	LOCUS11990	Laspla
OG0009107_00	G6Z76_0004349	Acrcha
OG0009108_00	LOCUS1958	Laspla
OG0009110_00	LOCUS11329	Laspla
OG0009111_00	HOX_domain_g04772_i1	Acafer
OG0009112_00	LOCUS8800	Laspla
OG0009113_00	LOCUS10999	Laspla
OG0009114_00	HOX_domain_g00921_i4	Anogra
OG0009115_00	LOCUS13366	Laspla
OG0009116_00	LOCUS4065	Laspla
OG0009117_00	LOCUS10684	Laspla
OG0009118_00	LOCUS5466	Laspla
OG0009119_00	LOCUS3677	Laspla
OG0009120_00	LOCUS1288	Laspla
OG0009121_00	LOCUS5850	Laspla
OG0009122_00	LOCUS6210	Laspla
OG0009123_00	LOCUS11829	Laspla
OG0009124_00	G6Z76_0007675	Acrcha
OG0009125_00	LOCUS5009	Laspla
OG0009126_00	LOCUS11786	Laspla
OG0009127_00	G6Z76_0003910	Acrcha
OG0009128_00	LOCUS6481	Laspla
OG0009129_00	HOX_domain_g12336_i1	Acafer
OG0009130_00	LOCUS10682	Laspla
OG0009131_00	LOCUS10198	Laspla
OG0009132_00	LOCUS8941	Laspla
OG0009133_00	LOCUS14594	Laspla
OG0009135_00	G6Z76_0008935	Acrcha
OG0009136_00	G6Z76_0002905	Acrcha
OG0009137_00	G6Z76_0004188	Acrcha
OG0009138_00	LOCUS11348	Laspla
OG0009143_00	G6Z76_0000972	Acrcha
OG0009147_00	LOCUS5451	Laspla
OG0009149_00	G6Z76_0000529	Acrcha
OG0009150_00	G6Z76_0002003	Acrcha
OG0009151_00	LOCUS560	Laspla
OG0009152_00	G6Z76_0002776	Acrcha
OG0009153_00	LOCUS11265	Laspla
OG0009154_00	LOCUS5255	Laspla
OG0009155_00	LOCUS13629	Laspla
OG0009156_00	LOCUS4571	Laspla
OG0009157_00	LOCUS8950	Laspla
OG0009158_00	LOCUS1229	Laspla
OG0009159_00	Broad-complex_g01646_i5	Acafer
OG0009160_00	LOCUS5259	Laspla
OG0009161_00	LOCUS449	Laspla
OG0009162_00	LOCUS746	Laspla
OG0009163_00	G6Z76_0011896	Acrcha
OG0009164_00	G6Z76_0013588	Acrcha
OG0009165_00	LOCUS3806	Laspla
OG0009166_00	LOCUS6895	Laspla
OG0009167_00	Peptidase_M12B_ADAM-TS_g11574_i1	Acrame
OG0009168_00	G6Z76_0012144	Acrcha
OG0009169_00	ACFW04_007713	Catnig
OG0009170_00	LOCUS3166	Laspla
OG0009171_00	G6Z76_0002036	Acrcha
OG0009172_00	LOCUS12665	Laspla
OG0009173_00	ACFW04_000072	Catnig
OG0009174_00	LOCUS14320	Laspla
OG0009177_00	LOCUS13550	Laspla
OG0009180_00	LOCUS11433	Laspla
OG0009181_00	Hsp70_g11438_i1	Anoris
OG0009182_00	ACFW04_005307	Catnig
OG0009184_00	Peptidase_M2_peptidyl-dipeptidase_A_g18563_i1	Acafer
OG0009185_00	G6Z77_0013997	Acrhey
OG0009186_00	LOCUS7585	Laspla
OG0009187_00	G6Z76_0002105	Acrcha
OG0009188_00	G6Z76_0012911	Acrcha
OG0009189_00	LOCUS9951	Laspla
OG0009190_00	LOCUS12740	Laspla
OG0009191_00	G6Z76_0002108	Acrcha
OG0009192_00	LOCUS12408	Laspla
OG0009194_00	G6Z76_0011750	Acrcha
OG0009195_00	LOCUS11828	Laspla
OG0009196_00	LOCUS14695	Laspla
OG0009197_00	LOCUS973	Laspla
OG0009198_00	LOCUS11214	Laspla
OG0009199_00	LOCUS1856	Laspla
OG0009200_00	G6Z76_0007375	Acrcha
OG0009201_00	LOCUS13211	Laspla
OG0009202_00	LOCUS39	Laspla
OG0009203_00	G6Z76_0009125	Acrcha
OG0009204_00	LOCUS3399	Laspla
OG0009205_00	LOCUS12215	Laspla
OG0009206_00	LOCUS7199	Laspla
OG0009207_00	G6Z76_0004908	Acrcha
OG0009208_00	LOCUS9467	Laspla
OG0009209_00	G6Z76_0006267	Acrcha
OG0009210_00	G6Z76_0013369	Acrcha
OG0009211_00	G6Z76_0006442	Acrcha
OG0009212_00	LOCUS12141	Laspla
OG0009213_00	LOCUS3993	Laspla
OG0009214_00	LOCUS12279-2	Laspla
OG0009216_00	LOCUS13549	Laspla
OG0009218_00	LOCUS9192-2	Laspla
OG0009219_00	G6Z76_0005441	Acrcha
OG0009220_00	Peptidase_S1_S6_chymotrypsin_Hap_g07918_i1	Acafer
OG0009221_00	G6Z76_0013640	Acrcha
OG0009222_00	LOCUS905	Laspla
OG0009223_00	G6Z76_0006659	Acrcha
OG0009224_00	LOCUS793	Laspla
OG0009225_00	G6Z76_0011445	Acrcha
OG0009226_00	LOCUS6399	Laspla
OG0009227_00	ACFW04_001826	Catnig
OG0009228_00	LOCUS10949	Laspla
OG0009229_00	LOCUS10109	Laspla
OG0009230_00	G6Z76_0013624	Acrcha
OG0009231_00	LOCUS5011	Laspla
OG0009232_00	LOCUS13141	Laspla
OG0009233_00	LOCUS12120	Laspla
OG0009234_00	LOCUS587	Laspla
OG0009235_00	Dmrt_g05888_i1	Acafer
OG0009236_00	LOCUS12330	Laspla
OG0009237_00	LOCUS1307	Laspla
OG0009238_00	Peptidase_S1_S6_chymotrypsin_Hap_g01679_i1	Acafer
OG0009239_00	LOCUS968	Laspla
OG0009240_00	LOCUS3652	Laspla
OG0009241_00	LOCUS2498	Laspla
OG0009242_00	G6Z76_0007752	Acrcha
OG0009243_00	LOCUS948	Laspla
OG0009244_00	LOCUS6826	Laspla
OG0009245_00	G6Z77_0009597	Acrhey
OG0009246_00	LOCUS1009	Laspla
OG0009247_00	LOCUS11371	Laspla
OG0009248_00	LOCUS13891	Laspla
OG0009249_00	LOCUS493	Laspla
OG0009251_00	Peptidase_S1_S6_chymotrypsin_Hap_g07919_i1	Acafer
OG0009252_00	LOCUS7314	Laspla
OG0009253_00	G6Z76_0003854	Acrcha
OG0009254_00	ACFW04_005909	Catnig
OG0009255_00	LOCUS8673	Laspla
OG0009256_00	G6Z76_0002978	Acrcha
OG0009257_00	LOCUS3706	Laspla
OG0009258_00	G6Z78_0004735	Psearg
OG0009259_00	Peptidase_C78_ubiquitin_fold_modifier-specific_peptidase_1_2_g13166_i1	Acafer
OG0009260_00	G6Z76_0004996	Acrcha
OG0009261_00	LOCUS7782	Laspla
OG0009262_00	LOCUS6103	Laspla
OG0009263_00	G6Z76_0010481	Acrcha
OG0009264_00	LOCUS2869	Laspla
OG0009265_00	polyketide_synthase_enoylreductase_domain_g12795_i1	Acrame
OG0009266_00	LOCUS459	Laspla
OG0009267_00	Ion_transport_peptide_g14023_i1	Acafer
OG0009268_00	LOCUS11988	Laspla
OG0009269_00	LOCUS11428	Laspla
OG0009270_00	Peptidase_M12B_ADAM_reprolysin_g05770_i1	Acroct
OG0009271_00	LOCUS2902	Laspla
OG0009272_00	LOCUS7562	Laspla
OG0009273_00	LOCUS5263	Laspla
OG0009274_00	LOCUS5558	Laspla
OG0009275_00	LOCUS13756	Laspla
OG0009276_00	LOCUS6141	Laspla
OG0009277_00	LOCUS7642	Laspla
OG0009278_00	LOCUS5933-4	Laspla
OG0009279_00	LOCUS13253	Laspla
OG0009280_00	LOCUS2644	Laspla
OG0009281_00	G6Z76_0012109	Acrcha
OG0009282_00	LOCUS11118	Laspla
OG0009283_00	LOCUS10868	Laspla
OG0009284_00	G6Z76_0008045	Acrcha
OG0009285_00	G6Z76_0003667	Acrcha
OG0009286_00	LOCUS5066	Laspla
OG0009287_00	LOCUS12221	Laspla
OG0009289_00	LOCUS514	Laspla
OG0009291_00	G6Z77_0001107	Acrhey
OG0009292_00	LOCUS11998	Laspla
OG0009293_00	LOCUS12751	Laspla
OG0009294_00	LOCUS3213	Laspla
OG0009295_00	LOCUS11038	Laspla
OG0009296_00	LOCUS8384	Laspla
OG0009297_00	LOCUS10947	Laspla
OG0009298_00	G6Z76_0008984	Acrcha
OG0009299_00	LOCUS410	Laspla
OG0009300_00	LOCUS4626	Laspla
OG0009301_00	G6Z76_0002358	Acrcha
OG0009302_00	Chitooligosaccharide_deacetylase_g00211_i1	Acafer
OG0009303_00	LOCUS9206	Laspla
OG0009304_00	G6Z76_0008865	Acrcha
OG0009305_00	LOCUS14671	Laspla
OG0009306_00	LOCUS12263	Laspla
OG0009307_00	LOCUS13987	Laspla
OG0009308_00	HN011_009914	Ecibur
OG0009309_00	LOCUS12	Laspla
OG0009310_00	G6Z75_0003971	Acrins
OG0009311_00	LOCUS6891	Laspla
OG0009316_00	LOCUS76	Laspla
OG0009317_00	LOCUS3746	Laspla
OG0009318_00	Carboxylesterase_type_B_g06558_i1	Acrech
OG0009319_00	G6Z76_0005648	Acrcha
OG0009320_00	Broad-complex_g04659_i2	Ectjav
OG0009321_00	G6Z76_0010211	Acrcha
OG0009322_00	G6Z76_0010281	Acrcha
OG0009323_00	Peptidase_S1_S6_chymotrypsin_Hap_g12948_i1	Acafer
OG0009324_00	LOCUS10059	Laspla
OG0009325_00	LOCUS9521	Laspla
OG0009326_00	LOCUS11008	Laspla
OG0009327_00	G6Z76_0001290	Acrcha
OG0009328_00	LOCUS6132	Laspla
OG0009329_00	G6Z76_0009235	Acrcha
OG0009330_00	G6Z76_0009707	Acrcha
OG0009331_00	LOCUS9330	Laspla
OG0009332_00	LOCUS1183	Laspla
OG0009333_00	LOCUS5805	Laspla
OG0009334_00	LOCUS3437	Laspla
OG0009335_00	LOCUS4033	Laspla
OG0009336_00	PKB_g13583_i1	Acafer
OG0009337_00	LOCUS2748	Laspla
OG0009338_00	LOCUS2985	Laspla
OG0009339_00	LOCUS12710	Laspla
OG0009340_00	LOCUS6042	Laspla
OG0009342_00	G6Z76_0014317	Acrcha
OG0009343_00	G6Z76_0012520	Acrcha
OG0009344_00	LOCUS10298	Laspla
OG0009346_00	G6Z76_0008110	Acrcha
OG0009347_00	HOX_domain_g03031_i1	Carobs
OG0009348_00	LOCUS3992	Laspla
OG0009349_00	LOCUS10559	Laspla
OG0009350_00	LOCUS3645	Laspla
OG0009351_00	LOCUS3011	Laspla
OG0009352_00	LOCUS5910	Laspla
OG0009353_00	LOCUS12227	Laspla
OG0009354_00	LOCUS2528	Laspla
OG0009355_00	LOCUS7022	Laspla
OG0009356_00	LOCUS11027	Laspla
OG0009357_00	LOCUS6835	Laspla
OG0009358_00	LOCUS13203	Laspla
OG0009359_00	G6Z76_0006340	Acrcha
OG0009360_00	G6Z76_0007905	Acrcha
OG0009361_00	LOCUS13214	Laspla
OG0009362_00	LOCUS12318	Laspla
OG0009363_00	LOCUS2453	Laspla
OG0009365_00	G6Z76_0010833	Acrcha
OG0009366_00	G6Z76_0000751	Acrcha
OG0009369_00	LOCUS3154	Laspla
OG0009370_00	g01044_i1	Acafer
OG0009371_00	G6Z76_0013865	Acrcha
OG0009372_00	LOCUS5709	Laspla
OG0009373_00	Peptidase_M12A_astacin_g18525_i1	Acafer
OG0009374_00	G6Z76_0000964	Acrcha
OG0009375_00	LOCUS13548	Laspla
OG0009382_00	LOCUS10449	Laspla
OG0009384_00	LOCUS13146	Laspla
OG0009385_00	LOCUS13847	Laspla
OG0009388_00	G6Z76_0011326	Acrcha
OG0009389_00	LOCUS6060	Laspla
OG0009390_00	LOCUS8245	Laspla
OG0009391_00	LOCUS5250	Laspla
OG0009392_00	Diuretic_hormone_class1_CRF-like_g14472_i1	Acafer
OG0009393_00	G6Z76_0012226	Acrcha
OG0009394_00	LOCUS8145	Laspla
OG0009395_00	LOCUS5058	Laspla
OG0009396_00	LOCUS12715	Laspla
OG0009397_00	LOCUS14030	Laspla
OG0009398_00	ACFW04_006627	Catnig
OG0009399_00	G6Z76_0004992	Acrcha
OG0009400_00	LOCUS6199	Laspla
OG0009402_00	LOCUS10026	Laspla
OG0009403_00	HOX_domain_g02209_i1	Acafer
OG0009404_00	G6Z76_0007421	Acrcha
OG0009405_00	LOCUS10415	Laspla
OG0009406_00	G6Z76_0003544	Acrcha
OG0009407_00	HOX_domain_g02113_i1	Cataen
OG0009408_00	G6Z76_0004304	Acrcha
OG0009409_00	G6Z76_0002015	Acrcha
OG0009410_00	P5V15_013434	Pogcal
OG0009411_00	G6Z76_0011560	Acrcha
OG0009412_00	LOCUS6973	Laspla
OG0009413_00	LOCUS13023	Laspla
OG0009414_00	LOCUS11278	Laspla
OG0009415_00	LOCUS3183	Laspla
OG0009416_00	LOCUS2999	Laspla
OG0009417_00	LOCUS3181-2	Laspla
OG0009418_00	LOCUS7197	Laspla
OG0009419_00	LOCUS2068	Laspla
OG0009422_00	G6Z76_0013122	Acrcha
OG0009423_00	LOCUS8129	Laspla
OG0009424_00	LOCUS5228	Laspla
OG0009425_00	LOCUS4094	Laspla
OG0009426_00	LOCUS1851	Laspla
OG0009427_00	G6Z76_0014269	Acrcha
OG0009428_00	LOCUS918	Laspla
OG0009429_00	LOCUS168	Laspla
OG0009430_00	G6Z76_0008446	Acrcha
OG0009431_00	LOCUS6528	Laspla
OG0009432_00	Carboxylesterase_type_B_g16156_i1	Acafer
OG0009433_00	Peptidase_M14_carboxypeptidase_A_g13090_i1	Acafer
OG0009434_00	LOCUS9209	Laspla
OG0009435_00	G6Z76_0006382	Acrcha
OG0009436_00	HN011_007725	Ecibur
OG0009437_00	G6Z77_0002332	Acrhey
OG0009438_00	LOCUS8657	Laspla
OG0009439_00	P5V15_014520	Pogcal
OG0009440_00	LOC138938875	Polmex
OG0009441_00	LOCUS3740	Laspla
OG0009442_00	ACFW04_007528	Catnig
OG0009448_00	ACFW04_010220	Catnig
OG0009451_00	Peptidase_S1_S6_chymotrypsin_Hap_g12934_i1	Acafer
OG0009452_00	LOC126852218	Cathis
OG0009453_00	LOCUS8208-4	Laspla
OG0009454_00	G6Z76_0002750	Acrcha
OG0009455_00	LOCUS11743	Laspla
OG0009456_00	G6Z76_0011408	Acrcha
OG0009457_00	G6Z76_0010273	Acrcha
OG0009458_00	LOCUS3520	Laspla
OG0009459_00	G6Z76_0010031	Acrcha
OG0009460_00	LOCUS1275	Laspla
OG0009461_00	LOCUS5321	Laspla
OG0009462_00	LOCUS3080	Laspla
OG0009463_00	HOX_domain_g08690_i1	Acafer
OG0009464_00	LOCUS8275	Laspla
OG0009465_00	LOCUS2967	Laspla
OG0009466_00	G6Z76_0004843	Acrcha
OG0009467_00	LOCUS12092-2	Laspla
OG0009468_00	G6Z76_0002387	Acrcha
OG0009469_00	G6Z76_0007920	Acrcha
OG0009472_00	G6Z76_0000974	Acrcha
OG0009475_00	LOCUS4614	Laspla
OG0009476_00	G6Z76_0004550	Acrcha
OG0009477_00	G6Z76_0008953	Acrcha
OG0009478_00	G6Z76_0014312	Acrcha
OG0009479_00	LOCUS2003	Laspla
OG0009480_00	G6Z76_0005481	Acrcha
OG0009481_00	LOCUS13383	Laspla
OG0009482_00	LOCUS8644	Laspla
OG0009483_00	LOCUS8936	Laspla
OG0009484_00	LOCUS13642	Laspla
OG0009485_00	LOCUS12748	Laspla
OG0009486_00	HOX_domain_g09377_i1	Acafer
OG0009487_00	HOX_domain_g10803_i1	Acafer
OG0009488_00	LOCUS13660	Laspla
OG0009489_00	ACFW04_008853	Catnig
OG0009491_00	G6Z76_0009143	Acrcha
OG0009492_00	LOCUS11349	Laspla
OG0009493_00	HN011_003372	Ecibur
OG0009494_00	Peptidase_S1_S6_chymotrypsin_Hap_g01441_i1	Pheyee
OG0009498_00	LOCUS8128	Laspla
OG0009499_00	Hsps_g01244_i1	Acrame
OG0009500_00	Cytochrome_P450_g17250_i1	Acafer
OG0009501_00	Cytochrome_P450_g17249_i3	Acafer
OG0009502_00	G6Z77_0000943	Acrhey
OG0009503_00	Broad-complex_g10647_i2	Acafer
OG0009504_00	HOX_domain_g06800_i1	Acrame
OG0009505_00	HOX_domain_g07995_i1	Acafer
OG0009506_00	LOCUS7154	Laspla
OG0009507_00	G6Z76_0008445	Acrcha
OG0009508_00	Peptidase_M2_peptidyl-dipeptidase_A_g10456_i1	Acafer
OG0009509_00	LOCUS10800	Laspla
OG0009510_00	LOCUS5473	Laspla
OG0009511_00	LOCUS10480	Laspla
OG0009512_00	G6Z75_0004995	Acrins
OG0009513_00	Cytochrome_P450_g09968_i1	Linhum
OG0009514_00	LOCUS10485	Laspla
OG0009515_00	LOCUS982	Laspla
OG0009517_00	G6Z76_0000971	Acrcha
OG0009522_00	LOCUS2622	Laspla
OG0009523_00	LOCUS12709	Laspla
OG0009524_00	LOCUS3389	Laspla
OG0009525_00	LOCUS8442	Laspla
OG0009526_00	G6Z76_0012170	Acrcha
OG0009527_00	LOCUS10426	Laspla
OG0009528_00	LOCUS2929	Laspla
OG0009529_00	G6Z76_0002591	Acrcha
OG0009530_00	LOCUS8429	Laspla
OG0009531_00	LOCUS2899	Laspla
OG0009532_00	LOCUS13836	Laspla
OG0009533_00	LOCUS9536	Laspla
OG0009534_00	Peptidase_T2_asparaginase_2_g00675_i1	Acafer
OG0009535_00	LOCUS5951	Laspla
OG0009537_00	LOCUS6326	Laspla
OG0009538_00	LOC112461803	Temcur
OG0009539_00	G6Z76_0000622	Acrcha
OG0009540_00	LOCUS7321	Laspla
OG0009541_00	LOCUS12282	Laspla
OG0009542_00	G6Z76_0001517	Acrcha
OG0009544_00	ACFW04_005962	Catnig
OG0009550_00	serpin_g11493_i1	Acrsub
OG0009551_00	LOCUS1868	Laspla
OG0009552_00	LOCUS5479	Laspla
OG0009553_00	G6Z76_0006181	Acrcha
OG0009554_00	LOCUS6650	Laspla
OG0009555_00	LOCUS6608	Laspla
OG0009556_00	LOCUS4334	Laspla
OG0009557_00	G6Z76_0001918	Acrcha
OG0009564_00	LOCUS8908	Laspla
OG0009565_00	LOCUS8382	Laspla
OG0009566_00	HN011_008500	Ecibur
OG0009567_00	G6Z75_0013264	Acrins
OG0009568_00	LOCUS6780	Laspla
OG0009569_00	Peptidase_C78_ubiquitin_fold_modifier-specific_peptidase_1_2_g14019_i1	Acafer
OG0009570_00	LOCUS8164	Laspla
OG0009571_00	LOC126852946	Cathis
OG0009572_00	G6Z76_0006789	Acrcha
OG0009573_00	G6Z76_0003593	Acrcha
OG0009574_00	LOCUS3664	Laspla
OG0009575_00	LOCUS11482	Laspla
OG0009576_00	G6Z76_0000572	Acrcha
OG0009577_00	HN011_003254	Ecibur
OG0009578_00	G6Z77_0005608	Acrhey
OG0009579_00	LOCUS11288	Laspla
OG0009580_00	Peptidase_M24B_X-Pro_dipeptidase_aminopeptidase_P_N-terminal_g15478_i1	Forsan
OG0009581_00	LOCUS11284	Laspla
OG0009582_00	Peptidase_M1_membrane_alanine_aminopeptidase_N-terminal_g05435_i1	Acafer
OG0009585_00	G6Z76_0003431	Acrcha
OG0009589_00	LOCUS10171	Laspla
OG0009591_00	Peptidase_S1_S6_chymotrypsin_Hap_g06547_i1	Acafer
OG0009592_00	Knottin-like_peptide_g14341_i1	Acrech
OG0009593_00	G6Z76_0001835	Acrcha
OG0009594_00	HN011_008056	Ecibur
OG0009595_00	LOCUS6509	Laspla
OG0009596_00	G6Z76_0012717	Acrcha
OG0009597_00	G6Z77_0005552	Acrhey
OG0009600_00	LOCUS12967	Laspla
OG0009601_00	LOCUS4652	Laspla
OG0009602_00	LOCUS10809	Laspla
OG0009603_00	LOCUS1306	Laspla
OG0009604_00	LOCUS8016	Laspla
OG0009605_00	G6Z76_0007215	Acrcha
OG0009606_00	G6Z76_0012876	Acrcha
OG0009607_00	ACFW04_001661	Catnig
OG0009608_00	LOCUS13476	Laspla
OG0009609_00	LOCUS14680	Laspla
OG0009613_00	G6Z75_0011355	Acrins
OG0009615_00	Foraging_g16193_i1	Acafer
OG0009616_00	LOCUS10445	Laspla
OG0009618_00	G6Z76_0013706	Acrcha
OG0009619_00	LOCUS1038	Laspla
OG0009620_00	LOCUS3799	Laspla
OG0009621_00	LOCUS110	Laspla
OG0009622_00	LOCUS9276	Laspla
OG0009623_00	LOCUS10906	Laspla
OG0009624_00	LOCUS2102	Laspla
OG0009625_00	LOCUS2483	Laspla
OG0009626_00	LOCUS3883	Laspla
OG0009627_00	LOCUS12186	Laspla
OG0009628_00	LOCUS11029	Laspla
OG0009629_00	LOCUS12744	Laspla
OG0009630_00	LOCUS879	Laspla
OG0009637_00	G6Z76_0013058	Acrcha
OG0009638_00	G6Z76_0000793	Acrcha
OG0009640_00	G6Z76_0008764	Acrcha
OG0009641_00	LOCUS4615	Laspla
OG0009642_00	G6Z76_0011559	Acrcha
OG0009643_00	G6Z76_0014437	Acrcha
OG0009644_00	LOCUS3368	Laspla
OG0009645_00	HN011_005668	Ecibur
OG0009646_00	HN011_007036	Ecibur
OG0009647_00	LOCUS970-2	Laspla
OG0009648_00	ACFW04_009481	Catnig
OG0009649_00	Broad-complex_g14603_i4	Acafer
OG0009650_00	G6Z76_0004830	Acrcha
OG0009651_00	LOCUS13070	Laspla
OG0009652_00	G6Z76_0013950	Acrcha
OG0009653_00	G6Z76_0006467	Acrcha
OG0009654_00	LOCUS6432	Laspla
OG0009655_00	LOCUS13212	Laspla
OG0009656_00	LOCUS2106	Laspla
OG0009657_00	LOCUS3630	Laspla
OG0009658_00	LOCUS6358	Laspla
OG0009661_00	G6Z76_0012040	Acrcha
OG0009662_00	HOX_domain_g09650_i1	Anoris
OG0009664_00	HOX_domain_g12831_i1	Bunamb
OG0009665_00	LOCUS7709	Laspla
OG0009667_00	LOCUS11096	Laspla
OG0009668_00	LOCUS11370	Laspla
OG0009669_00	G6Z76_0008500	Acrcha
OG0009670_00	LOCUS14384	Laspla
OG0009671_00	LOCUS12150	Laspla
OG0009672_00	G6Z76_0010908	Acrcha
OG0009673_00	HN011_003015	Ecibur
OG0009677_00	Peptidase_S1_S6_chymotrypsin_Hap_g09536_i1	Acafer
OG0009678_00	LOCUS3078	Laspla
OG0009680_00	LOCUS14566	Laspla
OG0009681_00	HN011_011329	Ecibur
OG0009682_00	LOCUS6871	Laspla
OG0009683_00	LOCUS730	Laspla
OG0009684_00	P5V15_008119	Pogcal
OG0009685_00	G6Z76_0013172	Acrcha
OG0009686_00	G6Z76_0007586	Acrcha
OG0009688_00	LOCUS12826	Laspla
OG0009689_00	G6Z76_0005291	Acrcha
OG0009690_00	LOCUS4233	Laspla
OG0009691_00	G6Z76_0000759	Acrcha
OG0009692_00	LOCUS10556-2	Laspla
OG0009693_00	LOCUS5212	Laspla
OG0009694_00	G6Z77_0004723	Acrhey
OG0009695_00	LOCUS695	Laspla
OG0009704_00	G6Z76_0000792	Acrcha
OG0009705_00	LOCUS3041	Laspla
OG0009706_00	LOCUS550	Laspla
OG0009707_00	G6Z76_0002004	Acrcha
